name,src_file,src_line,total_ns,counts
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="embedded://bevy_anti_alias/smaa/SMAAAreaLUT.ktx2"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_asset-0.19.0/src/server/mod.rs,1667,527542,2
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://chico_vegetation_shaders/chico_leaf_material.wgsl"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_asset-0.19.0/src/server/mod.rs,1667,513916,2
plugin build{plugin="bevy_render::render_phase::BinnedRenderPhasePlugin<bevy_core_pipeline::core_3d::Opaque3d, bevy_pbr::render::mesh::MeshPipeline>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,255000,1
plugin build{plugin="bevy_world_serialization::WorldSerializationPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,246542,1
plugin build{plugin="bevy_ui_widgets::button::ButtonPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,244875,1
system{name="lod::scene::refresh::cull_regions::markers::sync_cullable_roots_marker"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,710583909,2993
plugin build{plugin="bevy_input::InputPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,236292,1
schedule{name=Startup},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,228627,1
plugin build{plugin="bevy_asset::AssetPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,228042,1
system{name="lod::scene::bounds_patch::patch_scene_bounds<chico_vegetation_components::foliage::node::FoliageNode, lod_avian::AvianLodSceneBoundsMarshaller>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,670565600,2993
schedule{name=Core3d},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,668781136,2992
